"Datum","Standort","Parameter","Intervall","Einheit","Wert","Status"
"2026-01-17T22:00+0100","Zch_Rosengartenstrasse","WVv","h1","m/s",0.25,"provisorisch"
"2026-01-17T22:00+0100","Zch_Rosengartenstrasse","p","h1","hPa",967.99,"provisorisch"
"2026-01-17T22:00+0100","Zch_Schimmelstrasse","Hr","h1","%Hr",94.46,"provisorisch"
"2026-01-17T22:00+0100","Zch_Schimmelstrasse","RainDur","h1","min",0.0,"provisorisch"
"2026-01-17T22:00+0100","Zch_Schimmelstrasse","T","h1","°C",1.54,"provisorisch"
"2026-01-17T22:00+0100","Zch_Schimmelstrasse","WD","h1","°",319.51,"provisorisch"
"2026-01-17T22:00+0100","Zch_Schimmelstrasse","WVs","h1","m/s",1.52,"provisorisch"
"2026-01-17T22:00+0100","Zch_Schimmelstrasse","WVv","h1","m/s",1.36,"provisorisch"
"2026-01-17T22:00+0100","Zch_Schimmelstrasse","p","h1","hPa",970.54,"provisorisch"
"2026-01-17T22:00+0100","Zch_Stampfenbachstrasse","Hr","h1","%Hr",87.81,"provisorisch"
"2026-01-17T22:00+0100","Zch_Stampfenbachstrasse","RainDur","h1","min",0.0,"provisorisch"
"2026-01-17T22:00+0100","Zch_Stampfenbachstrasse","StrGlo","h1","W/m2",0.02,"provisorisch"
"2026-01-17T22:00+0100","Zch_Stampfenbachstrasse","T","h1","°C",1.47,"provisorisch"
"2026-01-17T22:00+0100","Zch_Stampfenbachstrasse","WD","h1","°",41.65,"provisorisch"
"2026-01-17T22:00+0100","Zch_Stampfenbachstrasse","WVs","h1","m/s",2.13,"provisorisch"
"2026-01-17T22:00+0100","Zch_Stampfenbachstrasse","WVv","h1","m/s",2.01,"provisorisch"
"2026-01-17T22:00+0100","Zch_Stampfenbachstrasse","p","h1","hPa",967.91,"provisorisch"
"2026-01-17T23:00+0100","Zch_Heubeeribüel","Hr","h1","%Hr",99.96,"provisorisch"
"2026-01-17T23:00+0100","Zch_Heubeeribüel","T","h1","°C",-1.08,"provisorisch"
"2026-01-17T23:00+0100","Zch_Heubeeribüel","p","h1","hPa",947.14,"provisorisch"
"2026-01-17T23:00+0100","Zch_Rosengartenstrasse","Hr","h1","%Hr",92.09,"provisorisch"
"2026-01-17T23:00+0100","Zch_Rosengartenstrasse","RainDur","h1","min",0.0,"provisorisch"
"2026-01-17T23:00+0100","Zch_Rosengartenstrasse","T","h1","°C",0.68,"provisorisch"
"2026-01-17T23:00+0100","Zch_Rosengartenstrasse","WD","h1","°",87.82,"provisorisch"
"2026-01-17T23:00+0100","Zch_Rosengartenstrasse","WVs","h1","m/s",0.56,"provisorisch"
"2026-01-17T23:00+0100","Zch_Rosengartenstrasse","WVv","h1","m/s",0.39,"provisorisch"
"2026-01-17T23:00+0100","Zch_Rosengartenstrasse","p","h1","hPa",968.06,"provisorisch"
"2026-01-17T23:00+0100","Zch_Schimmelstrasse","Hr","h1","%Hr",96.91,"provisorisch"
"2026-01-17T23:00+0100","Zch_Schimmelstrasse","RainDur","h1","min",0.0,"provisorisch"
"2026-01-17T23:00+0100","Zch_Schimmelstrasse","T","h1","°C",1.11,"provisorisch"
"2026-01-17T23:00+0100","Zch_Schimmelstrasse","WD","h1","°",326.09,"provisorisch"
"2026-01-17T23:00+0100","Zch_Schimmelstrasse","WVs","h1","m/s",1.24,"provisorisch"
"2026-01-17T23:00+0100","Zch_Schimmelstrasse","WVv","h1","m/s",1.08,"provisorisch"
"2026-01-17T23:00+0100","Zch_Schimmelstrasse","p","h1","hPa",970.63,"provisorisch"
"2026-01-17T23:00+0100","Zch_Stampfenbachstrasse","Hr","h1","%Hr",90.37,"provisorisch"
"2026-01-17T23:00+0100","Zch_Stampfenbachstrasse","RainDur","h1","min",0.0,"provisorisch"
"2026-01-17T23:00+0100","Zch_Stampfenbachstrasse","StrGlo","h1","W/m2",0.02,"provisorisch"
"2026-01-17T23:00+0100","Zch_Stampfenbachstrasse","T","h1","°C",1.07,"provisorisch"
"2026-01-17T23:00+0100","Zch_Stampfenbachstrasse","WD","h1","°",42.72,"provisorisch"
"2026-01-17T23:00+0100","Zch_Stampfenbachstrasse","WVs","h1","m/s",2.36,"provisorisch"
"2026-01-17T23:00+0100","Zch_Stampfenbachstrasse","WVv","h1","m/s",2.27,"provisorisch"
"2026-01-17T23:00+0100","Zch_Stampfenbachstrasse","p","h1","hPa",968.01,"provisorisch"
"2026-01-18T00:00+0100","Zch_Heubeeribüel","Hr","h1","%Hr",99.96,"provisorisch"
"2026-01-18T00:00+0100","Zch_Heubeeribüel","T","h1","°C",-1.08,"provisorisch"
"2026-01-18T00:00+0100","Zch_Heubeeribüel","p","h1","hPa",947.13,"provisorisch"
"2026-01-18T00:00+0100","Zch_Rosengartenstrasse","Hr","h1","%Hr",91.92,"provisorisch"
"2026-01-18T00:00+0100","Zch_Rosengartenstrasse","RainDur","h1","min",0.0,"provisorisch"
"2026-01-18T00:00+0100","Zch_Rosengartenstrasse","T","h1","°C",0.66,"provisorisch"
"2026-01-18T00:00+0100","Zch_Rosengartenstrasse","WD","h1","°",164.14,"provisorisch"
"2026-01-18T00:00+0100","Zch_Rosengartenstrasse","WVs","h1","m/s",0.42,"provisorisch"
"2026-01-18T00:00+0100","Zch_Rosengartenstrasse","WVv","h1","m/s",0.07,"provisorisch"
"2026-01-18T00:00+0100","Zch_Rosengartenstrasse","p","h1","hPa",968.1,"provisorisch"
"2026-01-18T00:00+0100","Zch_Schimmelstrasse","Hr","h1","%Hr",96.48,"provisorisch"
"2026-01-18T00:00+0100","Zch_Schimmelstrasse","RainDur","h1","min",0.0,"provisorisch"
"2026-01-18T00:00+0100","Zch_Schimmelstrasse","T","h1","°C",1.16,"provisorisch"
"2026-01-18T00:00+0100","Zch_Schimmelstrasse","WD","h1","°",324.04,"provisorisch"
"2026-01-18T00:00+0100","Zch_Schimmelstrasse","WVs","h1","m/s",1.35,"provisorisch"
"2026-01-18T00:00+0100","Zch_Schimmelstrasse","WVv","h1","m/s",1.14,"provisorisch"
"2026-01-18T00:00+0100","Zch_Schimmelstrasse","p","h1","hPa",970.67,"provisorisch"
"2026-01-18T00:00+0100","Zch_Stampfenbachstrasse","Hr","h1","%Hr",90.52,"provisorisch"
"2026-01-18T00:00+0100","Zch_Stampfenbachstrasse","RainDur","h1","min",0.0,"provisorisch"
"2026-01-18T00:00+0100","Zch_Stampfenbachstrasse","StrGlo","h1","W/m2",0.01,"provisorisch"
"2026-01-18T00:00+0100","Zch_Stampfenbachstrasse","T","h1","°C",1.04,"provisorisch"
"2026-01-18T00:00+0100","Zch_Stampfenbachstrasse","WD","h1","°",30.72,"provisorisch"
"2026-01-18T00:00+0100","Zch_Stampfenbachstrasse","WVs","h1","m/s",2.34,"provisorisch"
"2026-01-18T00:00+0100","Zch_Stampfenbachstrasse","WVv","h1","m/s",2.22,"provisorisch"
"2026-01-18T00:00+0100","Zch_Stampfenbachstrasse","p","h1","hPa",968.01,"provisorisch"
"2026-01-18T01:00+0100","Zch_Heubeeribüel","Hr","h1","%Hr",99.96,"provisorisch"
"2026-01-18T01:00+0100","Zch_Heubeeribüel","T","h1","°C",-1.27,"provisorisch"
"2026-01-18T01:00+0100","Zch_Heubeeribüel","p","h1","hPa",946.93,"provisorisch"
"2026-01-18T01:00+0100","Zch_Rosengartenstrasse","Hr","h1","%Hr",91.69,"provisorisch"
"2026-01-18T01:00+0100","Zch_Rosengartenstrasse","RainDur","h1","min",0.0,"provisorisch"
"2026-01-18T01:00+0100","Zch_Rosengartenstrasse","T","h1","°C",0.47,"provisorisch"
"2026-01-18T01:00+0100","Zch_Rosengartenstrasse","WD","h1","°",115.33,"provisorisch"
"2026-01-18T01:00+0100","Zch_Rosengartenstrasse","WVs","h1","m/s",0.54,"provisorisch"
"2026-01-18T01:00+0100","Zch_Rosengartenstrasse","WVv","h1","m/s",0.17,"provisorisch"
"2026-01-18T01:00+0100","Zch_Rosengartenstrasse","p","h1","hPa",967.83,"provisorisch"
"2026-01-18T01:00+0100","Zch_Schimmelstrasse","Hr","h1","%Hr",96.28,"provisorisch"
"2026-01-18T01:00+0100","Zch_Schimmelstrasse","RainDur","h1","min",0.0,"provisorisch"
"2026-01-18T01:00+0100","Zch_Schimmelstrasse","T","h1","°C",0.94,"provisorisch"
"2026-01-18T01:00+0100","Zch_Schimmelstrasse","WD","h1","°",331.04,"provisorisch"
"2026-01-18T01:00+0100","Zch_Schimmelstrasse","WVs","h1","m/s",1.25,"provisorisch"
"2026-01-18T01:00+0100","Zch_Schimmelstrasse","WVv","h1","m/s",0.99,"provisorisch"
"2026-01-18T01:00+0100","Zch_Schimmelstrasse","p","h1","hPa",970.47,"provisorisch"
"2026-01-18T01:00+0100","Zch_Stampfenbachstrasse","Hr","h1","%Hr",89.54,"provisorisch"
"2026-01-18T01:00+0100","Zch_Stampfenbachstrasse","RainDur","h1","min",0.0,"provisorisch"
"2026-01-18T01:00+0100","Zch_Stampfenbachstrasse","StrGlo","h1","W/m2",0.01,"provisorisch"
"2026-01-18T01:00+0100","Zch_Stampfenbachstrasse","T","h1","°C",0.94,"provisorisch"
"2026-01-18T01:00+0100","Zch_Stampfenbachstrasse","WD","h1","°",38.42,"provisorisch"
"2026-01-18T01:00+0100","Zch_Stampfenbachstrasse","WVs","h1","m/s",2.14,"provisorisch"
"2026-01-18T01:00+0100","Zch_Stampfenbachstrasse","WVv","h1","m/s",1.98,"provisorisch"
"2026-01-18T01:00+0100","Zch_Stampfenbachstrasse","p","h1","hPa",967.76,"provisorisch"
"2026-01-18T02:00+0100","Zch_Heubeeribüel","Hr","h1","%Hr",99.96,"provisorisch"
"2026-01-18T02:00+0100","Zch_Heubeeribüel","T","h1","°C",-1.34,"provisorisch"
"2026-01-18T02:00+0100","Zch_Heubeeribüel","p","h1","hPa",946.84,"provisorisch"
"2026-01-18T02:00+0100","Zch_Rosengartenstrasse","Hr","h1","%Hr",91.76,"provisorisch"
"2026-01-18T02:00+0100","Zch_Rosengartenstrasse","RainDur","h1","min",0.0,"provisorisch"
"2026-01-18T02:00+0100","Zch_Rosengartenstrasse","T","h1","°C",0.35,"provisorisch"
"2026-01-18T02:00+0100","Zch_Rosengartenstrasse","WD","h1","°",95.86,"provisorisch"
"2026-01-18T02:00+0100","Zch_Rosengartenstrasse","WVs","h1","m/s",0.71,"provisorisch"
"2026-01-18T02:00+0100","Zch_Rosengartenstrasse","WVv","h1","m/s",0.43,"provisorisch"
"2026-01-18T02:00+0100","Zch_Rosengartenstrasse","p","h1","hPa",967.75,"provisorisch"
"2026-01-18T02:00+0100","Zch_Schimmelstrasse","Hr","h1","%Hr",95.86,"provisorisch"
"2026-01-18T02:00+0100","Zch_Schimmelstrasse","RainDur","h1","min",0.0,"provisorisch"
"2026-01-18T02:00+0100","Zch_Schimmelstrasse","T","h1","°C",0.9,"provisorisch"
"2026-01-18T02:00+0100","Zch_Schimmelstrasse","WD","h1","°",343.26,"provisorisch"
"2026-01-18T02:00+0100","Zch_Schimmelstrasse","WVs","h1","m/s",1.06,"provisorisch"
"2026-01-18T02:00+0100","Zch_Schimmelstrasse","WVv","h1","m/s",0.76,"provisorisch"
"2026-01-18T02:00+0100","Zch_Schimmelstrasse","p","h1","hPa",970.39,"provisorisch"
"2026-01-18T02:00+0100","Zch_Stampfenbachstrasse","Hr","h1","%Hr",90.13,"provisorisch"
"2026-01-18T02:00+0100","Zch_Stampfenbachstrasse","RainDur","h1","min",0.0,"provisorisch"
"2026-01-18T02:00+0100","Zch_Stampfenbachstrasse","StrGlo","h1","W/m2",0.02,"provisorisch"
"2026-01-18T02:00+0100","Zch_Stampfenbachstrasse","T","h1","°C",0.75,"provisorisch"
"2026-01-18T02:00+0100","Zch_Stampfenbachstrasse","WD","h1","°",39.02,"provisorisch"
"2026-01-18T02:00+0100","Zch_Stampfenbachstrasse","WVs","h1","m/s",2.13,"provisorisch"
"2026-01-18T02:00+0100","Zch_Stampfenbachstrasse","WVv","h1","m/s",2.01,"provisorisch"
"2026-01-18T02:00+0100","Zch_Stampfenbachstrasse","p","h1","hPa",967.68,"provisorisch"
"2026-01-18T03:00+0100","Zch_Heubeeribüel","Hr","h1","%Hr",99.96,"provisorisch"
"2026-01-18T03:00+0100","Zch_Heubeeribüel","T","h1","°C",-1.54,"provisorisch"
"2026-01-18T03:00+0100","Zch_Heubeeribüel","p","h1","hPa",946.75,"provisorisch"
"2026-01-18T03:00+0100","Zch_Rosengartenstrasse","Hr","h1","%Hr",91.64,"provisorisch"
"2026-01-18T03:00+0100","Zch_Rosengartenstrasse","RainDur","h1","min",0.0,"provisorisch"
"2026-01-18T03:00+0100","Zch_Rosengartenstrasse","T","h1","°C",0.26,"provisorisch"
"2026-01-18T03:00+0100","Zch_Rosengartenstrasse","WD","h1","°",78.73,"provisorisch"
"2026-01-18T03:00+0100","Zch_Rosengartenstrasse","WVs","h1","m/s",0.59,"provisorisch"
"2026-01-18T03:00+0100","Zch_Rosengartenstrasse","WVv","h1","m/s",0.37,"provisorisch"
"2026-01-18T03:00+0100","Zch_Rosengartenstrasse","p","h1","hPa",967.7,"provisorisch"
"2026-01-18T03:00+0100","Zch_Schimmelstrasse","Hr","h1","%Hr",96.6,"provisorisch"
"2026-01-18T03:00+0100","Zch_Schimmelstrasse","RainDur","h1","min",0.0,"provisorisch"
"2026-01-18T03:00+0100","Zch_Schimmelstrasse","T","h1","°C",0.57,"provisorisch"
"2026-01-18T03:00+0100","Zch_Schimmelstrasse","WD","h1","°",352.66,"provisorisch"
"2026-01-18T03:00+0100","Zch_Schimmelstrasse","WVs","h1","m/s",1.22,"provisorisch"
"2026-01-18T03:00+0100","Zch_Schimmelstrasse","WVv","h1","m/s",0.78,"provisorisch"
"2026-01-18T03:00+0100","Zch_Schimmelstrasse","p","h1","hPa",970.33,"provisorisch"
"2026-01-18T03:00+0100","Zch_Stampfenbachstrasse","Hr","h1","%Hr",89.83,"provisorisch"
"2026-01-18T03:00+0100","Zch_Stampfenbachstrasse","RainDur","h1","min",0.0,"provisorisch"
"2026-01-18T03:00+0100","Zch_Stampfenbachstrasse","StrGlo","h1","W/m2",0.02,"provisorisch"
"2026-01-18T03:00+0100","Zch_Stampfenbachstrasse","T","h1","°C",0.63,"provisorisch"
"2026-01-18T03:00+0100","Zch_Stampfenbachstrasse","WD","h1","°",38.94,"provisorisch"
"2026-01-18T03:00+0100","Zch_Stampfenbachstrasse","WVs","h1","m/s",2.09,"provisorisch"
"2026-01-18T03:00+0100","Zch_Stampfenbachstrasse","WVv","h1","m/s",1.92,"provisorisch"
"2026-01-18T03:00+0100","Zch_Stampfenbachstrasse","p","h1","hPa",967.6,"provisorisch"
"2026-01-18T04:00+0100","Zch_Heubeeribüel","Hr","h1","%Hr",99.96,"provisorisch"
"2026-01-18T04:00+0100","Zch_Heubeeribüel","T","h1","°C",-1.61,"provisorisch"
"2026-01-18T04:00+0100","Zch_Heubeeribüel","p","h1","hPa",946.5,"provisorisch"
"2026-01-18T04:00+0100","Zch_Rosengartenstrasse","Hr","h1","%Hr",91.86,"provisorisch"
"2026-01-18T04:00+0100","Zch_Rosengartenstrasse","RainDur","h1","min",0.0,"provisorisch"
"2026-01-18T04:00+0100","Zch_Rosengartenstrasse","T","h1","°C",0.1,"provisorisch"
"2026-01-18T04:00+0100","Zch_Rosengartenstrasse","WD","h1","°",89.44,"provisorisch"
"2026-01-18T04:00+0100","Zch_Rosengartenstrasse","WVs","h1","m/s",0.6,"provisorisch"
"2026-01-18T04:00+0100","Zch_Rosengartenstrasse","WVv","h1","m/s",0.37,"provisorisch"
"2026-01-18T04:00+0100","Zch_Rosengartenstrasse","p","h1","hPa",967.49,"provisorisch"
"2026-01-18T04:00+0100","Zch_Schimmelstrasse","Hr","h1","%Hr",96.11,"provisorisch"
"2026-01-18T04:00+0100","Zch_Schimmelstrasse","RainDur","h1","min",0.0,"provisorisch"
"2026-01-18T04:00+0100","Zch_Schimmelstrasse","T","h1","°C",0.57,"provisorisch"
"2026-01-18T04:00+0100","Zch_Schimmelstrasse","WD","h1","°",333.05,"provisorisch"
"2026-01-18T04:00+0100","Zch_Schimmelstrasse","WVs","h1","m/s",1.17,"provisorisch"
"2026-01-18T04:00+0100","Zch_Schimmelstrasse","WVv","h1","m/s",0.9,"provisorisch"
"2026-01-18T04:00+0100","Zch_Schimmelstrasse","p","h1","hPa",970.12,"provisorisch"
"2026-01-18T04:00+0100","Zch_Stampfenbachstrasse","Hr","h1","%Hr",89.85,"provisorisch"
"2026-01-18T04:00+0100","Zch_Stampfenbachstrasse","RainDur","h1","min",0.0,"provisorisch"
"2026-01-18T04:00+0100","Zch_Stampfenbachstrasse","StrGlo","h1","W/m2",0.02,"provisorisch"
"2026-01-18T04:00+0100","Zch_Stampfenbachstrasse","T","h1","°C",0.52,"provisorisch"
"2026-01-18T04:00+0100","Zch_Stampfenbachstrasse","WD","h1","°",39.68,"provisorisch"
"2026-01-18T04:00+0100","Zch_Stampfenbachstrasse","WVs","h1","m/s",2.54,"provisorisch"
"2026-01-18T04:00+0100","Zch_Stampfenbachstrasse","WVv","h1","m/s",2.43,"provisorisch"
"2026-01-18T04:00+0100","Zch_Stampfenbachstrasse","p","h1","hPa",967.37,"provisorisch"
"2026-01-18T05:00+0100","Zch_Heubeeribüel","Hr","h1","%Hr",99.96,"provisorisch"
"2026-01-18T05:00+0100","Zch_Heubeeribüel","T","h1","°C",-1.81,"provisorisch"
"2026-01-18T05:00+0100","Zch_Heubeeribüel","p","h1","hPa",946.39,"provisorisch"
"2026-01-18T05:00+0100","Zch_Rosengartenstrasse","Hr","h1","%Hr",90.85,"provisorisch"
"2026-01-18T05:00+0100","Zch_Rosengartenstrasse","RainDur","h1","min",0.0,"provisorisch"
"2026-01-18T05:00+0100","Zch_Rosengartenstrasse","T","h1","°C",-0.07,"provisorisch"
"2026-01-18T05:00+0100","Zch_Rosengartenstrasse","WD","h1","°",118.75,"provisorisch"
"2026-01-18T05:00+0100","Zch_Rosengartenstrasse","WVs","h1","m/s",0.41,"provisorisch"
"2026-01-18T05:00+0100","Zch_Rosengartenstrasse","WVv","h1","m/s",0.11,"provisorisch"
"2026-01-18T05:00+0100","Zch_Rosengartenstrasse","p","h1","hPa",967.41,"provisorisch"
"2026-01-18T05:00+0100","Zch_Schimmelstrasse","Hr","h1","%Hr",95.71,"provisorisch"
"2026-01-18T05:00+0100","Zch_Schimmelstrasse","RainDur","h1","min",0.0,"provisorisch"
"2026-01-18T05:00+0100","Zch_Schimmelstrasse","T","h1","°C",0.32,"provisorisch"
"2026-01-18T05:00+0100","Zch_Schimmelstrasse","WD","h1","°",344.63,"provisorisch"
"2026-01-18T05:00+0100","Zch_Schimmelstrasse","WVs","h1","m/s",1.11,"provisorisch"
"2026-01-18T05:00+0100","Zch_Schimmelstrasse","WVv","h1","m/s",0.74,"provisorisch"
"2026-01-18T05:00+0100","Zch_Schimmelstrasse","p","h1","hPa",970.05,"provisorisch"
"2026-01-18T05:00+0100","Zch_Stampfenbachstrasse","Hr","h1","%Hr",89.2,"provisorisch"
"2026-01-18T05:00+0100","Zch_Stampfenbachstrasse","RainDur","h1","min",0.0,"provisorisch"
"2026-01-18T05:00+0100","Zch_Stampfenbachstrasse","StrGlo","h1","W/m2",0.02,"provisorisch"
"2026-01-18T05:00+0100","Zch_Stampfenbachstrasse","T","h1","°C",0.28,"provisorisch"
"2026-01-18T05:00+0100","Zch_Stampfenbachstrasse","WD","h1","°",35.94,"provisorisch"
"2026-01-18T05:00+0100","Zch_Stampfenbachstrasse","WVs","h1","m/s",2.4,"provisorisch"
"2026-01-18T05:00+0100","Zch_Stampfenbachstrasse","WVv","h1","m/s",2.24,"provisorisch"
"2026-01-18T05:00+0100","Zch_Stampfenbachstrasse","p","h1","hPa",967.28,"provisorisch"
"2026-01-18T06:00+0100","Zch_Heubeeribüel","Hr","h1","%Hr",99.96,"provisorisch"
"2026-01-18T06:00+0100","Zch_Heubeeribüel","T","h1","°C",-1.96,"provisorisch"
"2026-01-18T06:00+0100","Zch_Heubeeribüel","p","h1","hPa",946.44,"provisorisch"
"2026-01-18T06:00+0100","Zch_Rosengartenstrasse","Hr","h1","%Hr",90.72,"provisorisch"
"2026-01-18T06:00+0100","Zch_Rosengartenstrasse","RainDur","h1","min",0.0,"provisorisch"
"2026-01-18T06:00+0100","Zch_Rosengartenstrasse","T","h1","°C",-0.11,"provisorisch"
"2026-01-18T06:00+0100","Zch_Rosengartenstrasse","WD","h1","°",192.47,"provisorisch"
"2026-01-18T06:00+0100","Zch_Rosengartenstrasse","WVs","h1","m/s",0.42,"provisorisch"
"2026-01-18T06:00+0100","Zch_Rosengartenstrasse","WVv","h1","m/s",0.08,"provisorisch"
"2026-01-18T06:00+0100","Zch_Rosengartenstrasse","p","h1","hPa",967.43,"provisorisch"
"2026-01-18T06:00+0100","Zch_Schimmelstrasse","Hr","h1","%Hr",95.57,"provisorisch"
"2026-01-18T06:00+0100","Zch_Schimmelstrasse","RainDur","h1","min",0.0,"provisorisch"
"2026-01-18T06:00+0100","Zch_Schimmelstrasse","T","h1","°C",0.21,"provisorisch"
"2026-01-18T06:00+0100","Zch_Schimmelstrasse","WD","h1","°",7.54,"provisorisch"
"2026-01-18T06:00+0100","Zch_Schimmelstrasse","WVs","h1","m/s",0.93,"provisorisch"
"2026-01-18T06:00+0100","Zch_Schimmelstrasse","WVv","h1","m/s",0.46,"provisorisch"
"2026-01-18T06:00+0100","Zch_Schimmelstrasse","p","h1","hPa",970.07,"provisorisch"
"2026-01-18T06:00+0100","Zch_Stampfenbachstrasse","Hr","h1","%Hr",89.33,"provisorisch"
"2026-01-18T06:00+0100","Zch_Stampfenbachstrasse","RainDur","h1","min",0.0,"provisorisch"
"2026-01-18T06:00+0100","Zch_Stampfenbachstrasse","StrGlo","h1","W/m2",0.01,"provisorisch"
"2026-01-18T06:00+0100","Zch_Stampfenbachstrasse","T","h1","°C",0.21,"provisorisch"
"2026-01-18T06:00+0100","Zch_Stampfenbachstrasse","WD","h1","°",32.03,"provisorisch"
"2026-01-18T06:00+0100","Zch_Stampfenbachstrasse","WVs","h1","m/s",1.94,"provisorisch"
"2026-01-18T06:00+0100","Zch_Stampfenbachstrasse","WVv","h1","m/s",1.8,"provisorisch"
"2026-01-18T06:00+0100","Zch_Stampfenbachstrasse","p","h1","hPa",967.32,"provisorisch"
"2026-01-18T07:00+0100","Zch_Heubeeribüel","Hr","h1","%Hr",99.96,"provisorisch"
"2026-01-18T07:00+0100","Zch_Heubeeribüel","T","h1","°C",-2.05,"provisorisch"
"2026-01-18T07:00+0100","Zch_Heubeeribüel","p","h1","hPa",946.66,"provisorisch"
"2026-01-18T07:00+0100","Zch_Rosengartenstrasse","Hr","h1","%Hr",90.88,"provisorisch"
"2026-01-18T07:00+0100","Zch_Rosengartenstrasse","RainDur","h1","min",0.0,"provisorisch"
"2026-01-18T07:00+0100","Zch_Rosengartenstrasse","T","h1","°C",-0.17,"provisorisch"
"2026-01-18T07:00+0100","Zch_Rosengartenstrasse","WD","h1","°",93.46,"provisorisch"
"2026-01-18T07:00+0100","Zch_Rosengartenstrasse","WVs","h1","m/s",0.38,"provisorisch"
"2026-01-18T07:00+0100","Zch_Rosengartenstrasse","WVv","h1","m/s",0.13,"provisorisch"
"2026-01-18T07:00+0100","Zch_Rosengartenstrasse","p","h1","hPa",967.67,"provisorisch"
"2026-01-18T07:00+0100","Zch_Schimmelstrasse","Hr","h1","%Hr",94.14,"provisorisch"
"2026-01-18T07:00+0100","Zch_Schimmelstrasse","RainDur","h1","min",0.0,"provisorisch"
"2026-01-18T07:00+0100","Zch_Schimmelstrasse","T","h1","°C",0.42,"provisorisch"
"2026-01-18T07:00+0100","Zch_Schimmelstrasse","WD","h1","°",329.4,"provisorisch"
"2026-01-18T07:00+0100","Zch_Schimmelstrasse","WVs","h1","m/s",1.15,"provisorisch"
"2026-01-18T07:00+0100","Zch_Schimmelstrasse","WVv","h1","m/s",0.93,"provisorisch"
"2026-01-18T07:00+0100","Zch_Schimmelstrasse","p","h1","hPa",970.28,"provisorisch"
"2026-01-18T07:00+0100","Zch_Stampfenbachstrasse","Hr","h1","%Hr",88.59,"provisorisch"
"2026-01-18T07:00+0100","Zch_Stampfenbachstrasse","RainDur","h1","min",0.0,"provisorisch"
"2026-01-18T07:00+0100","Zch_Stampfenbachstrasse","StrGlo","h1","W/m2",0.04,"provisorisch"
"2026-01-18T07:00+0100","Zch_Stampfenbachstrasse","T","h1","°C",0.27,"provisorisch"
"2026-01-18T07:00+0100","Zch_Stampfenbachstrasse","WD","h1","°",21.58,"provisorisch"
"2026-01-18T07:00+0100","Zch_Stampfenbachstrasse","WVs","h1","m/s",2.18,"provisorisch"
"2026-01-18T07:00+0100","Zch_Stampfenbachstrasse","WVv","h1","m/s",2.09,"provisorisch"
"2026-01-18T07:00+0100","Zch_Stampfenbachstrasse","p","h1","hPa",967.57,"provisorisch"
"2026-01-18T08:00+0100","Zch_Heubeeribüel","Hr","h1","%Hr",99.96,"provisorisch"
"2026-01-18T08:00+0100","Zch_Heubeeribüel","T","h1","°C",-2.02,"provisorisch"
"2026-01-18T08:00+0100","Zch_Heubeeribüel","p","h1","hPa",947.09,"provisorisch"
"2026-01-18T08:00+0100","Zch_Rosengartenstrasse","Hr","h1","%Hr",90.48,"provisorisch"
"2026-01-18T08:00+0100","Zch_Rosengartenstrasse","RainDur","h1","min",0.0,"provisorisch"
"2026-01-18T08:00+0100","Zch_Rosengartenstrasse","T","h1","°C",-0.14,"provisorisch"
"2026-01-18T08:00+0100","Zch_Rosengartenstrasse","WD","h1","°",87.34,"provisorisch"
"2026-01-18T08:00+0100","Zch_Rosengartenstrasse","WVs","h1","m/s",0.35,"provisorisch"
"2026-01-18T08:00+0100","Zch_Rosengartenstrasse","WVv","h1","m/s",0.11,"provisorisch"
"2026-01-18T08:00+0100","Zch_Rosengartenstrasse","p","h1","hPa",968.08,"provisorisch"
"2026-01-18T08:00+0100","Zch_Schimmelstrasse","Hr","h1","%Hr",94.56,"provisorisch"
"2026-01-18T08:00+0100","Zch_Schimmelstrasse","RainDur","h1","min",0.02,"provisorisch"
"2026-01-18T08:00+0100","Zch_Schimmelstrasse","T","h1","°C",0.32,"provisorisch"
